datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,bike_availability,peak_hour_flag,temp_variation,humidity_index,wind_factor,user_satisfaction,ride_duration,maintenance_flag,special_event_flag,traffic_level,energy_consumption,pollution_index,seasonal_effect,daily_peak_usage,weekend_usage_flag
17-02-2012 14:00,1,0,1,1,16.4,20.455,37,23.9994,33,137,170,6,0,3.915188161064341,45.641541474875545,3.3796326830316725,1.8882088705412348,24,0,1,2.5039551291900297,4.869673579796115,221.8820736490195,0.4742075705555726,68,0
17-02-2012 15:00,1,0,1,1,17.22,21.21,35,27.9993,41,180,221,25,1,-4.285723532670643,0.7664019977058456,19.47242253613227,1.595263953362219,34,0,0,9.271559835662064,1.729047214940765,24.10767856250491,-0.4070115623140773,50,1
17-02-2012 16:00,1,0,1,1,17.22,21.21,32,19.9995,56,251,307,46,1,3.3546864110854475,62.626480407533315,1.828254084765668,3.229338673503494,33,1,0,6.46092171827752,3.879475455381735,244.11042271145902,-0.4076449309147754,89,0
17-02-2012 17:00,1,0,1,1,17.22,21.21,32,22.0028,36,429,465,49,0,-4.084442727290489,57.53582950262389,12.020447844610517,4.491332848949004,12,1,1,1.6251316439168262,2.3553184622313736,278.30742273668125,0.5373601066495388,40,0
17-02-2012 18:00,1,0,1,1,16.4,20.455,35,16.9979,15,362,377,11,1,-4.438630195901842,31.813721924082106,19.19204889263351,1.442495825986105,18,0,0,6.444265880848138,0.7866866092134666,149.90291935193116,-0.6265722853450495,44,1
17-02-2012 19:00,1,0,1,1,15.58,19.695,37,15.0013,16,266,282,30,1,-1.367430626518391,52.38955031702037,7.498632341266262,1.9355527264365815,42,1,1,0.7277118063272703,3.648705093924288,228.32664905129556,-0.186197066053575,89,1
17-02-2012 20:00,1,0,1,1,16.4,20.455,35,12.998,13,158,171,16,1,4.56549354474828,49.30577819080767,5.048426994233455,3.983992873564121,7,0,1,3.4953220438325805,1.6066186454557276,151.27934118356572,0.23667017841086713,96,0
17-02-2012 21:00,1,0,1,1,15.58,19.695,37,12.998,15,114,129,32,0,4.834860541916022,25.09152159422512,19.110459596220974,2.861443911084569,7,1,1,0.15973083686884548,3.1838781445672844,192.2179327923782,-0.2604947803657609,87,1
17-02-2012 22:00,1,0,1,1,14.76,17.425,40,15.0013,15,92,107,10,0,-2.979294990338407,29.328754809259294,16.03478665590915,3.413853214874547,59,0,0,4.415697183895628,0.8181260018106826,194.09443920318427,0.9287288085923333,60,0
17-02-2012 23:00,1,0,1,1,14.76,17.425,40,12.998,10,72,82,27,1,-3.5136244433793387,76.25409966287506,13.100500707277764,3.367017696885153,18,1,1,8.320135943794096,1.0410108833537488,135.8285231342745,0.8390250131111585,42,1
18-02-2012 00:00,1,0,0,1,13.94,16.665,42,11.0014,5,81,86,31,0,-1.4704666844522238,75.5732319181729,12.239768540235428,2.6494198441255867,25,1,0,6.973186664308535,0.5259587978425031,106.40979745674125,0.8979520760318587,67,0
18-02-2012 01:00,1,0,0,1,13.12,15.91,49,11.0014,7,38,45,0,1,-1.629131591189262,46.97821502398424,7.20252243988323,3.822809227865608,39,0,0,1.9878388344225428,1.4802939655335232,130.76652378312752,0.9645521962288539,83,0
18-02-2012 02:00,1,0,0,1,12.3,14.395,61,16.9979,6,39,45,46,1,2.595928827379746,71.75089524159796,12.82638596442055,4.409076572888263,48,0,1,1.826842723853146,1.0880579914684456,174.32107123035837,0.9469086066387118,84,0
18-02-2012 03:00,1,0,0,1,11.48,14.395,65,7.0015,3,15,18,27,1,-0.560009792532739,45.080128023093614,14.500508465077504,4.631028196280683,48,1,1,7.0419214129311545,1.8214873183305746,158.13910436099908,-0.3677261022057874,78,0
18-02-2012 04:00,1,0,0,1,10.66,15.15,70,0.0,3,4,7,41,0,2.798835857345133,85.1374034896132,0.6346195311227065,1.1856463946920432,53,0,0,6.662164890628906,1.4185074143066982,192.56905905545483,0.05516450146433982,30,0
18-02-2012 05:00,1,0,0,1,9.84,12.88,70,6.0032,0,1,1,6,1,2.4871309702504583,33.28066822086133,2.353800825247856,3.214424510526104,47,0,0,1.4223424754539582,1.68619070690716,13.876601813157752,0.567534334197044,77,1
18-02-2012 06:00,1,0,0,1,9.84,14.395,70,0.0,1,8,9,1,1,0.7831043012592334,92.7292499845401,6.30220842877399,1.1614861817554227,45,0,1,6.720897671582553,1.0792558141623014,138.0061316448924,0.4392437164291545,17,1
18-02-2012 07:00,1,0,0,1,9.84,14.395,70,0.0,8,33,41,41,1,3.335120997416551,54.228365056467084,6.462568338926509,4.603720442147946,31,1,0,7.807484123656759,1.2991752815780182,21.157991817976562,-0.47540283006878026,61,1
18-02-2012 08:00,1,0,0,1,9.02,13.635,87,0.0,10,92,102,23,1,-3.043522534472929,53.56878610797507,18.01031868957328,2.71706322953795,32,0,1,7.663072330613597,1.7689524526008502,226.58047259567266,-0.27336067728069424,39,0
18-02-2012 09:00,1,0,0,1,9.02,12.12,80,7.0015,22,116,138,3,1,-3.381895043394867,67.08103843260437,13.690107976998354,4.6021016400089,32,1,0,4.055992940839008,2.463243626076297,80.35056829709046,0.8759008560910364,42,1
18-02-2012 10:00,1,0,0,1,10.66,13.635,81,7.0015,48,157,205,43,0,2.5065025850266824,34.08560108146844,7.4700896362388765,1.750733639403355,9,0,1,8.141433222382675,1.6824838019186812,103.74708076471013,0.8669422528867512,54,1
18-02-2012 11:00,1,0,0,1,13.12,16.665,57,8.9981,102,184,286,18,1,-2.552029378447045,72.43295709071343,16.184043053780982,1.649484961412766,47,0,0,3.89812321846867,1.343480480547634,196.25571772646256,0.451874482837038,63,1
18-02-2012 12:00,1,0,0,1,14.76,17.425,43,12.998,128,241,369,25,0,-4.972056161796154,32.04251026341199,6.46389742942074,4.633296571765308,43,0,0,6.4571280445002985,3.364399412378724,103.98617085628057,-0.9869739324745588,41,1
18-02-2012 13:00,1,0,0,1,16.4,20.455,43,19.0012,165,219,384,10,1,4.119601686445382,39.75388299587856,19.81512299898206,4.753502332176516,14,1,1,7.603150144504772,2.131621729596471,218.915151057455,0.03239714979535635,42,0
18-02-2012 14:00,1,0,0,1,18.04,21.97,35,23.9994,183,244,427,39,0,1.2293705803306292,67.47034367930567,15.632396163638525,4.067158535985234,13,1,0,7.554775262202771,3.2151126166885846,258.5601723274522,-0.5805301956063063,46,0
18-02-2012 15:00,1,0,0,1,17.22,21.21,41,16.9979,229,270,499,49,1,-0.550623019920593,37.844910130138146,16.16780056323015,1.8881014912545662,24,0,0,3.469642906604019,2.297742794897825,191.05893533121912,0.5495962930389335,91,1
18-02-2012 16:00,1,0,0,1,18.04,21.97,44,22.0028,186,218,404,42,1,2.2573651000903787,19.99741226880607,5.2194507953050895,1.6879415710884196,33,1,1,5.708139558878785,2.361638296560095,46.88827038391658,-0.8375860719546513,51,0
18-02-2012 17:00,1,0,0,1,19.68,23.485,36,19.0012,142,222,364,10,0,-1.6666826688471414,87.19014587755068,2.900676498151935,3.9920522912675103,51,0,0,6.139422079983806,2.1927550261857136,134.8689981768132,0.6156011832139288,73,1
18-02-2012 18:00,1,0,0,1,18.86,22.725,38,19.9995,70,176,246,44,0,4.536660570954178,92.21553807938861,7.7907809463631095,3.539098866154583,33,1,0,2.3484825302359127,4.336426252013037,219.7740277159827,-0.3880603861932692,46,0
18-02-2012 19:00,1,0,0,1,18.04,21.97,44,11.0014,38,150,188,2,1,-4.313797110525891,62.67310498074485,6.684715009785243,4.488306632863954,32,0,0,0.08197302474626023,2.2267930782811245,81.72207550686517,-0.25689149632772357,91,0
18-02-2012 20:00,1,0,0,1,18.04,21.97,44,11.0014,25,123,148,11,0,1.4094819066236095,81.11507711978535,15.39664280174206,2.1072456734476264,15,1,0,0.9928433287320593,3.2064291059552046,284.56311228458617,0.3881658517881823,38,1
18-02-2012 21:00,1,0,0,1,18.04,21.97,33,19.9995,25,89,114,2,0,2.772894828612735,98.6652354774753,3.4857623955931882,2.181428561041532,25,0,0,0.3458291620085352,2.600687642845763,283.03037307128676,-0.5414580086978789,82,1
18-02-2012 22:00,1,0,0,1,16.4,20.455,40,30.0026,17,101,118,41,1,-0.30874092106490636,61.47747518198258,10.549325701075546,3.9265644780410596,39,1,0,2.986475086075017,3.165810115088069,101.52397016284063,0.6844498586156256,12,0
18-02-2012 23:00,1,0,0,2,14.76,16.665,40,26.0027,12,62,74,26,1,2.549683550660359,90.87926432500136,12.563865996438457,2.071474431136721,27,0,1,3.25944780934472,1.3810295826431638,184.18501473513285,0.8601638973063419,61,0
19-02-2012 00:00,1,0,0,2,13.94,15.15,39,23.9994,9,65,74,48,1,4.269103978785694,35.92547497203476,7.703309717579286,2.8495089276212338,33,0,0,8.65991310877541,1.0345529751854443,116.4926780318915,0.9763471932637318,41,1
19-02-2012 01:00,1,0,0,2,13.12,15.15,39,16.9979,10,62,72,1,1,2.4399390067928453,70.04724358871862,4.01214625785032,3.080568572213848,19,0,1,1.2492940774332373,3.157495900422127,217.80956486964598,0.3855847393168028,85,1
19-02-2012 02:00,1,0,0,2,12.3,14.395,36,19.0012,3,45,48,48,1,-1.906331328636889,5.580546629684635,17.9133359980505,3.676738091462242,21,1,0,1.85091014036883,4.924169583707467,237.91159599235792,0.12181397629245971,55,1
19-02-2012 03:00,1,0,0,2,12.3,14.395,36,15.0013,3,12,15,15,0,0.6184637471920249,78.89715556101449,2.7768009143256878,2.3775340309979627,28,0,1,6.200268752763867,1.6605617089861073,49.986768231031256,0.7824337238597674,10,0
19-02-2012 04:00,1,0,0,2,11.48,12.88,41,26.0027,0,3,3,1,1,4.116035178596233,82.98031447295674,6.076087479700711,4.433347918799665,39,1,1,4.691512595436402,0.5068991011580459,156.16141292033728,-0.43301611538324813,56,0
19-02-2012 05:00,1,0,0,2,10.66,11.365,48,19.9995,1,1,2,29,0,-0.5090227451750726,40.11754364739919,15.131347586504301,2.609316107255489,24,0,0,9.93258488401298,4.607838600438515,103.84274128570016,0.06562890792166476,33,0
19-02-2012 06:00,1,0,0,1,9.84,10.605,52,22.0028,0,5,5,19,1,1.816984949157149,63.89550158773296,12.10623060624015,1.1654931881388757,40,1,1,7.619614564977772,1.0922027974858117,277.576231818756,-0.5656955207024852,74,0
19-02-2012 07:00,1,0,0,2,9.84,10.605,52,19.0012,2,12,14,37,1,-0.3448527487112756,85.83611023923586,14.612910984056263,1.268008372772592,15,0,0,2.703401096389466,4.40243643174631,59.065245388368716,-0.34828094054924796,39,1
19-02-2012 08:00,1,0,0,2,9.84,11.365,56,12.998,8,48,56,27,0,-3.7865584305963784,88.36081645090502,16.175332615795085,4.886293465244395,59,1,0,7.215368724811956,2.814305390279496,283.94789310505604,0.40466770987530776,95,1
19-02-2012 09:00,1,0,0,2,9.84,11.365,56,16.9979,20,73,93,24,1,-4.414023641237248,10.653152431660097,17.907857749387528,3.488171173866296,34,0,1,2.2833822305560214,1.3046738687040933,125.7810644750155,-0.8052136216085342,21,1
19-02-2012 10:00,1,0,0,2,10.66,12.12,52,16.9979,49,142,191,31,0,4.522739596286872,82.74877465328973,6.091300308101706,2.9637121534212465,43,0,1,6.815821367553296,1.3859744975565276,262.0562077496771,-0.028205511948998563,43,1
19-02-2012 11:00,1,0,0,2,10.66,11.365,56,22.0028,82,144,226,9,0,1.1254177342109557,27.424335192610027,9.486103205775942,4.478722505052275,24,0,1,0.36523460264539676,2.8722951988035987,139.29106465053104,0.6828219745690824,83,0
19-02-2012 12:00,1,0,0,2,11.48,13.635,52,16.9979,71,184,255,41,0,-3.961850868775084,72.73068963377433,13.766202872582735,3.867538759909391,26,1,1,1.9959721699436528,4.075954142078087,184.15024919356193,-0.00821964220279292,13,0
19-02-2012 13:00,1,0,0,1,12.3,15.15,49,11.0014,64,197,261,39,1,3.57438558469838,32.51641534925553,15.89491327617229,1.7255685339851725,28,0,1,1.0263117452961024,4.147965718482267,296.42962929331094,-0.51811730336213,47,1
19-02-2012 14:00,1,0,0,2,13.12,15.91,45,12.998,48,189,237,32,1,0.2269313651081326,5.632967063057714,11.556335277858977,1.0291692179674867,18,1,0,4.289473772434789,1.5711078342231748,219.49226027538933,-0.2890758493692327,49,0
19-02-2012 15:00,1,0,0,2,12.3,14.395,49,12.998,85,168,253,12,1,2.719321122398732,20.987070985110755,10.274963559133052,4.928521211166689,40,1,0,5.533867143207711,3.699486774155989,58.44241220424631,0.15803087740044997,87,0
19-02-2012 16:00,1,0,0,2,13.12,15.15,45,19.0012,62,150,212,40,1,-3.7324380437458493,40.8671775827084,13.835270911699741,3.5168641764124664,17,1,1,2.594303953186412,2.6582023669757895,78.98779734748172,0.24515013639518313,39,0
19-02-2012 17:00,1,0,0,2,12.3,14.395,49,16.9979,22,135,157,41,1,4.06910431829586,74.12286200610426,7.640579818675768,2.908296937797031,5,0,1,9.785089337977409,3.291697129960725,138.92678113137853,-0.9837379036398224,77,1
19-02-2012 18:00,1,0,0,2,12.3,13.635,49,22.0028,23,144,167,46,1,0.9053543968202558,10.070362731235761,17.874085923312034,4.7786245708092,59,1,1,4.105820736894636,1.0834814255659573,175.80543625016213,-0.6418911994108247,61,1
19-02-2012 19:00,1,0,0,2,12.3,14.395,52,16.9979,18,101,119,36,0,2.3826068074904105,81.29341249001598,4.244378710398566,2.476830614392414,54,1,0,5.617717163898504,2.4545692394738974,18.323602023489226,0.38348204320082413,10,1
19-02-2012 20:00,1,0,0,2,12.3,14.395,52,19.0012,22,81,103,15,1,-4.68620311983147,99.69510919624106,17.680084199756337,3.890210467989023,31,1,1,4.635258703320526,1.0546400933854183,13.06029549272485,-0.8336869855851141,39,0
19-02-2012 21:00,1,0,0,3,10.66,12.88,65,11.0014,3,33,36,44,1,-1.8469509980099685,78.82576431791254,12.87233399546134,3.680457105265751,17,1,0,8.631723722974867,2.7614708029500727,137.22355222480175,0.7019728523953959,67,1
19-02-2012 22:00,1,0,0,3,9.84,12.88,75,6.0032,8,47,55,21,1,-2.325545856045883,47.37365200288814,12.013169086626657,3.708085785346729,39,0,0,3.707143269851232,0.7765417820521305,157.06090827856306,-0.38913638257469607,63,1
19-02-2012 23:00,1,0,0,2,9.02,11.365,93,11.0014,5,30,35,19,1,4.495949952878709,56.81602108459464,9.39909726897371,3.7085307744932865,12,0,1,9.430905123987348,1.1012417847486244,23.932601804001607,0.5754593175392004,59,1
01-03-2012 00:00,1,0,1,2,17.22,21.21,94,0.0,1,10,11,49,0,-3.1466143111966396,0.6160508302674561,3.0949208538806805,1.0417093214659987,22,1,0,8.049654097033335,1.9630524485797618,142.64081955379467,0.6833149236057618,77,0
01-03-2012 01:00,1,0,1,3,18.86,22.725,94,7.0015,0,12,12,42,0,2.070517267140925,20.927383785539742,17.298682807405633,4.2972081770532,38,1,0,0.7565442305140468,2.8002277060967042,234.16510857542045,0.8767440395559063,87,0
01-03-2012 02:00,1,0,1,2,18.86,22.725,94,19.0012,0,6,6,26,0,-4.57246462250707,89.89881314600454,1.050679167994164,4.6918157834716085,56,1,1,8.832862269102078,1.015806668130094,164.7296066630386,0.4175823899556612,55,1
01-03-2012 03:00,1,0,1,1,18.86,22.725,94,15.0013,0,3,3,40,0,-3.0231591430576144,2.1729402735185865,5.399313338953284,2.797397542100189,10,1,1,1.8157296487890862,4.4557078648951665,143.32593375243044,0.7235608558242039,14,1
01-03-2012 04:00,1,0,1,1,19.68,23.485,88,12.998,0,5,5,15,0,-1.6140264574564722,90.47949528969819,2.194134939427168,3.2419345130585024,31,1,0,0.5954991344644867,1.7614504603542969,21.43767891985838,-0.45448161398607834,23,1
01-03-2012 05:00,1,0,1,1,19.68,23.485,88,11.0014,0,18,18,33,1,2.9450584787474163,11.32526081281674,2.1367062380228674,2.298862662148962,22,1,1,2.216506411392066,3.1272006288196903,294.1641580004169,-0.9687236557745371,89,0
01-03-2012 06:00,1,0,1,2,17.22,21.21,94,0.0,2,107,109,31,0,2.8997658006180043,13.307412995883428,7.808455304048508,4.140288449542813,54,1,0,0.8520250134587726,1.1390490192591878,162.35905102569893,0.3589623021799724,16,0
01-03-2012 07:00,1,0,1,2,18.04,21.97,94,8.9981,8,296,304,25,0,4.526018617431619,17.53499108569224,3.208513869573173,3.946405283942484,13,1,0,6.221992134329339,3.823855093645007,134.8315035887551,-0.4878695103896138,82,1
01-03-2012 08:00,1,0,1,1,17.22,21.21,94,8.9981,15,579,594,24,1,4.167675026668848,79.93853249551964,11.627715721095255,3.9540040545599657,19,0,1,4.474938895752384,2.928505504026231,22.12503586879746,0.49949360886044336,82,1
01-03-2012 09:00,1,0,1,1,18.86,22.725,77,16.9979,5,281,286,1,1,-4.184854049549837,47.81865753423794,12.543178792795429,3.9396913844635013,27,1,0,4.7483319795176655,4.703894348517056,220.99215834006947,-0.24953370737449632,48,1
01-03-2012 10:00,1,0,1,1,21.32,25.0,55,11.0014,11,122,133,11,0,3.298677221446958,14.519663023004236,17.641874548342425,1.8741755752469227,7,1,0,6.165942842477838,3.5924706051578323,82.68833702871878,0.5362606380995691,95,0
01-03-2012 11:00,1,0,1,1,22.96,26.515,43,12.998,19,149,168,39,1,-0.4882642045998322,68.6801819665325,5.993358530800288,1.4500911536726506,13,1,0,4.983841142400973,4.917054272547226,24.07742395681708,0.5235988940068503,76,1
01-03-2012 12:00,1,0,1,1,22.96,26.515,37,15.0013,16,204,220,8,1,3.658860907297335,94.06883663257773,6.183567668085712,2.243016987433364,26,0,0,9.9160131801062,4.155949529789523,216.01517740680046,-0.11679171739498218,25,0
01-03-2012 13:00,1,0,1,1,23.78,27.275,32,16.9979,24,187,211,11,0,-4.107137484688694,57.24514742474719,4.92737449641349,3.3015170404218392,54,0,0,6.237269152179153,2.8851581765985936,144.21358883000954,0.7189915831540334,82,0
01-03-2012 14:00,1,0,1,1,23.78,27.275,35,15.0013,37,174,211,25,1,3.227691015073356,9.87000057205385,15.636206639031307,2.5980934802105313,27,1,1,5.862129374652552,1.5126428258293882,16.900698715189645,-0.0615333354248091,65,0
01-03-2012 15:00,1,0,1,1,24.6,31.06,31,16.9979,31,192,223,8,0,-3.403574809992257,5.47506061775398,8.561201603731167,1.9969833450782328,24,1,1,4.144062082780547,2.031861136734512,254.9101055005888,0.9178931132290014,87,0
01-03-2012 16:00,1,0,1,1,23.78,27.275,32,19.9995,38,323,361,9,0,-1.6615836993065782,79.58723598757608,11.048440267049852,1.0891550692529677,56,0,0,4.4639012426732725,2.1895311753524185,134.21600310251756,-0.9202202126066199,71,1
01-03-2012 17:00,1,0,1,1,22.96,26.515,35,19.9995,49,551,600,31,1,-4.7115159970997835,62.6083652374435,7.492350225477722,1.4845324786249,11,1,1,9.894950772289663,4.6091798971177695,43.18172417741488,0.08406837004166756,52,0
01-03-2012 18:00,1,0,1,1,22.14,25.76,34,23.9994,27,498,525,33,0,-3.7627191181286146,92.26573391246014,3.136258589465817,1.4213275890772015,57,1,1,0.054907699013464484,1.658128394431682,101.59762524844143,-0.9628118369506842,44,1
01-03-2012 19:00,1,0,1,1,19.68,23.485,41,22.0028,11,317,328,47,0,-0.5427411458761728,54.72501510479879,2.050594176420786,4.826556911228067,21,0,1,1.5545484804128706,3.749758842760248,8.62297137674487,-0.36934379955581265,35,1
01-03-2012 20:00,1,0,1,1,18.04,21.97,44,27.9993,12,242,254,19,1,3.183383356344704,6.239540324305337,17.365469326466023,4.115299854011641,7,0,1,3.430376859515991,3.1465806205021045,294.0198110594771,-0.07611228734928699,15,0
01-03-2012 21:00,1,0,1,1,17.22,21.21,47,31.0009,7,190,197,38,1,2.736697713650498,40.368684999865025,5.309633633158992,1.49100744308691,11,0,1,9.04412709512329,1.2732870617889296,224.9379335181169,-0.6584327525473634,92,1
01-03-2012 22:00,1,0,1,1,15.58,19.695,50,16.9979,3,123,126,1,1,-2.6470223822368677,65.79906885914178,18.832398311021137,2.8688425565035596,17,1,1,9.37929753547684,1.707332045328311,14.658286117365138,0.6282062835675022,27,1
01-03-2012 23:00,1,0,1,1,14.76,17.425,50,15.0013,9,76,85,0,1,-3.4830955093071903,38.488535093726306,18.945868825599057,3.61794427866142,45,1,1,0.5760382999297897,1.7778004193268195,72.09089604713728,-0.16142600793489104,78,0
02-03-2012 00:00,1,0,1,1,13.94,16.665,53,11.0014,1,45,46,35,0,-1.1073653701822996,99.9591396740233,9.578431143459166,4.844133818895848,45,0,0,1.4162375492839097,1.3063779736836993,142.9068565600943,-0.7111399563204455,30,0
02-03-2012 01:00,1,0,1,1,13.94,15.91,49,15.0013,2,18,20,23,1,3.8326834721288474,40.537861367374504,19.1717645307048,2.075855664564563,27,1,1,8.822281491789205,4.030189341652591,215.10378617218277,-0.41648431411181286,49,1
02-03-2012 02:00,1,0,1,1,13.94,15.91,53,19.0012,2,4,6,26,1,-4.085749258369969,54.62361264475501,0.569744327141597,2.0561869330121216,41,1,1,2.7228503870226586,1.909599466906055,190.51253875951573,-0.7323261729210577,50,0
02-03-2012 03:00,1,0,1,1,13.12,15.91,57,12.998,0,3,3,1,0,0.42914010344350295,22.539203262367945,1.8330115949082382,3.2730306058678966,8,1,0,4.010990670456639,2.901975474445556,132.3676856396654,0.08661415460456379,27,0
02-03-2012 04:00,1,0,1,1,13.12,17.425,61,0.0,0,2,2,30,0,-4.111925205969581,15.213820430219172,4.866193598964257,4.429511334338182,13,0,1,0.045914383247804835,3.8155943396849272,164.01122384085136,-0.06492415762035764,67,0
02-03-2012 05:00,1,0,1,1,12.3,16.665,70,0.0,0,24,24,13,0,-0.29787878835761106,64.53055385632508,4.183868032880065,2.118484712445487,10,0,0,4.914579745744973,4.859243016902025,12.93398480407678,-0.5777463471388133,29,0
02-03-2012 06:00,1,0,1,1,12.3,16.665,70,0.0,4,88,92,1,0,-3.732084878390177,58.86127469156821,5.052756904796462,1.5033009612168713,46,0,1,8.653027161945982,4.595779133388963,299.6833572891741,0.9430571143305266,44,1
02-03-2012 07:00,1,0,1,1,12.3,16.665,70,0.0,4,258,262,28,1,-4.196630650006352,0.4338857406284258,9.045886608785537,2.064520668209786,22,0,0,3.6459455729057932,1.4544882308982705,260.11263692266726,0.31919825518320266,73,1
02-03-2012 08:00,1,0,1,1,11.48,15.15,75,6.0032,16,533,549,14,1,-3.0915066693641524,28.478153479774214,1.2584270666176978,2.796269131653736,39,1,0,8.80918875163407,4.523426300911957,96.83678524365867,-0.3603665437310615,48,0
02-03-2012 09:00,1,0,1,1,12.3,16.665,81,0.0,15,299,314,11,0,-2.447439806312338,64.35795730129144,11.107765673966963,2.439813225636851,27,0,0,3.4692451292527835,4.307603086875438,32.3251406829004,-0.2635871009486941,62,1
02-03-2012 10:00,1,0,1,1,14.76,17.425,50,11.0014,14,118,132,36,0,-2.237346208685752,81.22493457324497,6.1890845015452705,4.44485195755584,35,0,1,6.5816737397551535,0.634627089522765,188.55960203436183,0.884880666901916,60,0
02-03-2012 11:00,1,0,1,1,15.58,19.695,46,12.998,40,154,194,27,0,1.4526794724733278,31.23686530398443,1.430950642901716,4.7717818713631015,24,1,1,2.9363293779996713,4.480734225659067,274.9399402957472,0.1557153787279364,49,1
02-03-2012 12:00,1,0,1,1,16.4,20.455,43,11.0014,40,194,234,19,0,-4.450181243771187,64.74363692888538,15.064185378114809,2.513799478051838,11,1,0,5.147354753313249,2.905011975866149,205.44106745824604,-0.7761267482336272,61,1
02-03-2012 13:00,1,0,1,1,17.22,21.21,44,15.0013,31,191,222,38,1,-4.191909400946359,26.52579301508462,13.068595385242613,4.293685213903318,16,0,0,8.283118918649242,1.3620926476495734,20.43143186641565,0.6129816849797731,12,0
02-03-2012 14:00,1,0,1,2,18.04,21.97,44,19.0012,29,176,205,23,0,-3.112938385207329,69.03798946292362,15.868601299327922,1.274445209401942,41,0,0,8.484064993848131,4.978955500069132,113.82889625421441,0.7570876140098808,80,1
02-03-2012 15:00,1,0,1,2,17.22,21.21,50,19.9995,5,73,78,20,1,3.72063069181422,69.79479986624625,18.784679166928967,3.214813258878956,53,0,0,0.7652741004666685,1.9034955851639501,215.56619819803174,0.30053264407144975,18,0
02-03-2012 16:00,1,0,1,3,16.4,20.455,58,19.9995,1,49,50,9,0,1.2860492606323284,13.022346551959007,11.715304877041646,4.326814705785557,55,1,0,9.29297894557764,1.3444522718630167,72.6248079229063,-0.9053404482390757,34,0
02-03-2012 17:00,1,0,1,3,14.76,17.425,81,15.0013,5,123,128,45,1,2.3036965918795556,66.50897839770049,15.734320047067383,2.6744929783853992,8,0,1,5.218236939289861,1.2785357624859188,192.85990176850606,-0.4094055843353981,29,0
02-03-2012 18:00,1,0,1,3,14.76,17.425,87,12.998,6,154,160,13,1,-1.296378444423408,33.35671816803697,3.9836541675772796,1.5737353431926184,16,0,0,2.1920947010995286,2.8684754729163013,175.2798641935901,0.4645087428729262,18,1
02-03-2012 19:00,1,0,1,3,14.76,17.425,87,12.998,12,162,174,36,1,-2.8677965092999913,17.25949315926274,8.20733911550281,2.136360294247789,57,0,0,8.313222243123787,1.2865241798670644,28.885686332009207,-0.49409548535296,18,1
02-03-2012 20:00,1,0,1,2,14.76,17.425,87,12.998,7,93,100,17,1,-4.6203863903708715,50.03612327737742,10.601419749912273,2.967630531903983,19,1,0,6.3522104233489864,2.839214957673616,221.18771873397387,-0.12208499574820642,24,1
02-03-2012 21:00,1,0,1,3,14.76,18.18,87,6.0032,2,99,101,23,0,-0.1146438002810779,45.22966839087212,10.824276120081173,4.373989383964707,6,0,1,5.08001569913861,3.8174740556321782,131.24949541314243,-0.43446895837288024,39,0
02-03-2012 22:00,1,0,1,2,14.76,18.94,87,0.0,6,69,75,13,1,0.7428096422731292,77.3874811061997,14.366746268943567,3.994389087561313,51,1,1,8.117031952510345,4.7688913075434,48.24526412320602,-0.7964547687486316,25,1
02-03-2012 23:00,1,0,1,2,14.76,18.94,87,0.0,4,19,23,33,0,3.9700279437771187,8.451550916121853,15.918820513642482,1.3343021566204478,15,1,1,2.0385290818891812,2.15419673881964,278.07325640406555,-0.09250340193467554,62,1
03-03-2012 00:00,1,0,0,3,14.76,18.18,93,6.0032,1,21,22,11,1,3.8209297874899395,78.97532688317808,13.33705853588032,3.1846293765651312,37,1,1,5.811613013502778,4.891559997279997,223.62148812787157,0.2548846950544479,32,1
03-03-2012 01:00,1,0,0,3,14.76,18.94,93,0.0,0,44,44,21,1,-0.7531484152774501,10.608236210929567,0.9449097869729917,4.489403147181283,18,1,0,9.61809702367865,4.950093960165377,217.06581131069368,-0.42135859781425355,27,0
03-03-2012 02:00,1,0,0,3,14.76,18.18,93,6.0032,4,34,38,5,0,-0.7642207099653788,20.74590280790619,7.024335242427931,3.30844095386288,31,0,0,6.370927040626135,3.1461252789665735,134.08976448899915,-0.5468027719791668,92,0
03-03-2012 03:00,1,0,0,2,14.76,17.425,93,11.0014,1,20,21,35,0,-3.388771032841663,51.588211832967104,11.448780408952718,1.2597502239857925,8,1,0,5.988066358834829,1.8611627562983384,193.14872688407763,-0.7506471899417373,24,1
03-03-2012 04:00,1,0,0,2,14.76,17.425,93,12.998,0,2,2,44,1,-2.4255101215740913,46.31746000224245,10.157389201142369,4.292481257082518,42,0,1,0.29456251606079564,4.338760940634127,192.21575634801442,0.36332251484125333,59,0
03-03-2012 05:00,1,0,0,2,14.76,18.18,93,6.0032,1,1,2,35,1,4.256635763208914,98.88589747340481,0.8959393503086432,4.627078790309575,44,1,0,1.8264946509167534,0.7396192494643454,41.08495440180475,-0.5448786136504813,51,0
03-03-2012 06:00,1,0,0,2,14.76,18.18,93,6.0032,1,6,7,21,0,-3.5896398906479785,58.94737132624394,19.612731381057596,2.556755802278355,24,1,1,6.1214449856686635,2.4829891621372737,263.960918961465,-0.13787351723242147,40,0
